ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,score
500,''2402148267298522240,instagram,1600578410.0,2020-09-20 05:06:50,"Ο μεσογειακός κυκλώνας \""Ιανός\"" προκάλεσε πολλές καταστροφές τις τελευταίες ημέρες. Μια καταστροφή που πέρασε απαρατήρητη ήταν η κατάρρευση του τοξωτού πέτρινου γεφυριού \""Παλαιοκαμάρα\"" στις 19 Σεπτεμβρίου 2020. Εκτός από απώλειες σε ανθρώπινες ζωές, περιουσίες και υποδομές υπάρχουν και απώλειες σε ιστορικά μνημεία. Δυστυχώς αυτό το γεφύρι δεν είναι \""διάσημο\"" σαν το γεφύρι της Πλάκας και φοβάμαι ότι κανείς δεν θα προχωρήσει στην αναστήλωσή του... \nΗ “Παλαιοκαμάρα” γεφύρωνε  τον ποταμό Πάμισο, στον οικισμό “Τόσκες” Πορτής, στο 3ο χιλιόμετρο του επαρχιακού δρόμου Μουζακίου - Αργιθέας. Σύμφωνα με την παράδοση κατασκευάστηκε το 1640μ.Χ. από το Μητροπολίτη Λάρισας Άγιο Βησσαρίωνα.  Η “Παλαιοκαμάρα”, όπως και όλα τα πέτρινα τοξωτά γεφύρια της Ελλάδος, ήταν ένα αριστούργημα της λαϊκής αρχιτεκτονικής και είχε κατασκευαστεί σε απόλυτη αρμονία με το φυσικό τοπίο.\n\n#ianos #stonebridge #mouzaki #karditsa #greece","Ο μεσογειακός κυκλώνας \""Ιανός\"" προκάλεσε πολλές καταστροφές τις τελευταίες ημέρες. Μια καταστροφή που πέρασε απαρατήρητη ήταν η κατάρρευση του τοξωτού πέτρινου γεφυριού \""Παλαιοκαμάρα\"" στις 19 Σεπτεμβρίου 2020. Εκτός από απώλειες σε ανθρώπινες ζωές, περιουσίες και υποδομές υπάρχουν και απώλειες σε ιστορικά μνημεία. Δυστυχώς αυτό το γεφύρι δεν είναι \""διάσημο\"" σαν το γεφύρι της Πλάκας και φοβάμαι ότι κανείς δεν θα προχωρήσει στην αναστήλωσή του.\nΗ “Παλαιοκαμάρα” γεφύρωνε τον ποταμό Πάμισο, στον οικισμό “Τόσκες” Πορτής, στο 3ο χιλιόμετρο του επαρχιακού δρόμου Μουζακίου - Αργιθέας. Σύμφωνα με την παράδοση κατασκευάστηκε το 1640μ.Χ. από το Μητροπολίτη Λάρισας Άγιο Βησσαρίωνα. Η “Παλαιοκαμάρα”, όπως και όλα τα πέτρινα τοξωτά γεφύρια της Ελλάδος, ήταν ένα αριστούργημα της λαϊκής αρχιτεκτονικής και είχε κατασκευαστεί σε απόλυτη αρμονία με το φυσικό τοπίο.\n\n#ianos #stonebridge #mouzaki #karditsa #greece",,,119815832_1227698037583230_1334896121352627294_n.jpg,ο μεσογειακός κυκλώνας ιανός προκάλεσε πολλές καταστροφές τις τελευταίες ημέρες μια καταστροφή που πέρασε απαρατήρητη ήταν η κατάρρευση του τοξωτού πέτρινου γεφυριού παλαιοκαμάρα στις 19 σεπτεμβρίου 2020 εκτός από απώλειες σε ανθρώπινες ζωές περιουσίες και υποδομές υπάρχουν και απώλειες σε ιστορικά μνημεία δυστυχώς αυτό το γεφύρι δεν είναι διάσημο σαν το γεφύρι της πλάκας και φοβάμαι ότι κανείς δεν θα προχωρήσει στην αναστήλωσή του nη παλαιοκαμάρα γεφύρωνε τον ποταμό πάμισο στον οικισμό τόσκες πορτής στο 3ο χιλιόμετρο του επαρχιακού δρόμου μουζακίου αργιθέας σύμφωνα με την παράδοση κατασκευάστηκε το 1640μ χ από το μητροπολίτη λάρισας άγιο βησσαρίωνα η παλαιοκαμάρα όπως και όλα τα πέτρινα τοξωτά γεφύρια της ελλάδος ήταν ένα αριστούργημα της λαϊκής αρχιτεκτονικής και είχε κατασκευαστεί σε απόλυτη αρμονία με το φυσικό τοπίο n n ianos stonebridge mouzaki karditsa greece,0,TN
4645,tweet2964,X,0.0,2020-09-20 12:57:45,#Greece #Medicane #Ianos ~ The town of Karditsa yesterday ~ now they're trying to clean up! https://t.co/4qGnXrxrpm,#Greece #Medicane #ianos ~ Η πόλη Karditsa χθες ~ Τώρα προσπαθούν να καθαρίσουν!,,,,greece medicane ianos η πόλη karditsa χθες τώρα προσπαθούν να καθαρίσουν,0,TN
1698,tweet17,X,0.0,2020-09-12 19:17:18,"Αυτό το ατύχημα έγινε ψες τη νύχτα... Ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο... Για αυτό δεν πίνουμε και μετά να οδηγούμε.... Αφού απέκοψε στηλών της ηλεκτρικής, χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο... https://t.co/l0dL044enx","Αυτό το ατύχημα έγινε ψες τη νύχτα.Ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο.Για αυτό δεν πίνουμε και μετά να οδηγούμε.Αφού απέκοψε στηλών της ηλεκτρικής, χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο.",,,,αυτό το ατύχημα έγινε ψες τη νύχτα ευτυχώς είναι μόνο υλικές ζημιές αλλά το ζευγάρι ήταν μεθυσμένο για αυτό δεν πίνουμε και μετά να οδηγούμε αφού απέκοψε στηλών της ηλεκτρικής χτυπώντας μετά συνεχόμενα τα κάγκελα ενός σπιτιού έμεινε αναποδογυρισμένο στο δρόμο,0,TN
6311,tweet4630,X,0.0,2020-09-23 15:21:54,@waraujo64 @berthamariaD Q muestra de Persona le estas dando a la basura esa! Mis respeto Walter (bofetada con guante blanco) bien hecho!,Waraujo64 @Berthamariad Q δείγμα ατόμου που δίνετε αυτά τα σκουπίδια! Ο σεβασμός μου Walter (χαστούκι με λευκό γάντι) καλά!,,,,waraujo64 berthamariad q δείγμα ατόμου που δίνετε αυτά τα σκουπίδια ο σεβασμός μου walter χαστούκι με λευκό γάντι καλά,0,TN
5599,tweet3918,X,0.0,2020-09-22 07:14:27,"Αναλυτικά η πρόγνωση της Εθνικής Μετεωρολογικής Υπηρεσίας #καιρος #προγνωση
https://t.co/0wJ9wDdAa6",Αναλυτικά η πρόγνωση της Εθνικής Μετεωρολογικής Υπηρεσίας #καιρος #προγνωση,,,,αναλυτικά η πρόγνωση της εθνικής μετεωρολογικής υπηρεσίας καιρος προγνωση,0,TN
5100,tweet3419,X,0.0,2020-09-21 07:48:17,"Ηλιοφάνεια θα κυριαρχεί σε ολόκληρη τη χώρα #OPENnews #καιρός 
https://t.co/VhTYcB49WQ",Ηλιοφάνεια θα κυριαρχεί σε ολόκληρη τη χώρα #OPENnews #καιρός,,,,ηλιοφάνεια θα κυριαρχεί σε ολόκληρη τη χώρα opennews καιρός,0,TN
1293,''2401726564448735002,instagram,1600528295.0,2020-09-19 15:11:35,Σύντομες δηλώσεις κατά τη διάρκεια των επισκέψεών  μου στις πληγείσες περιοχές της Φθιώτιδας.\n.\n.\n#jsarakiotis #syriza #proodevtikisymmaxia #ianos #janus #medicane #disasters #fthiotida,Σύντομες δηλώσεις κατά τη διάρκεια των επισκέψεών μου στις πληγείσες περιοχές της Φθιώτιδας.\n.\n.\n#jsarakiotis #syriza #proodevtikisymmaxia #ianos #janus #medicane #disasters #fthiotida,,,119646689_422900922033201_7218355117297278106_n.jpg,συ ντομες δηλω σεις κατα τη δια ρκεια των επισκε ψεω ν μου στις πληγει σες περιοχε ς της φθιω τιδας n n n jsarakiotis syriza proodevtikisymmaxia ianos janus medicane disasters fthiotida,0,TN
1439,''2400714667218941932,instagram,1600407689.0,2020-09-18 05:41:29,"On Friday, #Ianos is expected to affect the #Peloponnese, central #Greece, #Attica and #Evia. The #Cycladesislands are expected to be affected as of Friday night, while on Saturday it is possible that #Crete will also be impacted.\n\nAccording to a study published in 2011, only one or two #medicanes (a rare #hurricane #storm) occur per year. These powerful #storms usually happen during the months of September and October, when sea surface temperatures in the #Mediterranean are still quite warm, although they can occur at any time of year.","Την Παρασκευή, το #IANOS αναμένεται να επηρεάσει τα #Peloponnese, Central #Greece, #Attica και #Evia. Τα #CyCladeSlands αναμένεται να επηρεαστούν από την Παρασκευή το βράδυ, ενώ το Σάββατο είναι πιθανό ότι #crete θα επηρεαστεί επίσης. καταιγίδα) εμφανίζονται ανά έτος. Αυτές οι ισχυρές #storms συμβαίνουν συνήθως κατά τους μήνες Σεπτεμβρίου και Οκτωβρίου, όταν οι θερμοκρασίες της επιφάνειας της θάλασσας στην #Dediterranean εξακολουθούν να είναι αρκετά ζεστές, αν και μπορούν να εμφανιστούν ανά πάσα στιγμή.",,,119580126_132178205260097_8880824868411544387_n.jpg,την παρασκευή το ianos αναμένεται να επηρεάσει τα peloponnese central greece attica και evia τα cycladeslands αναμένεται να επηρεαστούν από την παρασκευή το βράδυ ενώ το σάββατο είναι πιθανό ότι crete θα επηρεαστεί επίσης καταιγίδα εμφανίζονται ανά έτος αυτές οι ισχυρές storms συμβαίνουν συνήθως κατά τους μήνες σεπτεμβρίου και οκτωβρίου όταν οι θερμοκρασίες της επιφάνειας της θάλασσας στην dediterranean εξακολουθούν να είναι αρκετά ζεστές αν και μπορούν να εμφανιστούν ανά πάσα στιγμή,0,TN
3062,tweet1381,X,0.0,2020-09-18 15:27:43,@OmirosBizim Σούπερ καιρός από αύριο,OmirosBizim Σούπερ καιρός από αύριο,,,,omirosbizim σούπερ καιρός από αύριο,0,TN
3920,tweet2239,X,0.0,2020-09-19 12:53:31,"@The_Georgios Κι όμως, έχει πάρα πολύ μεγάλες ζημιές. Κόπηκε η παραλιακή προς Φισκάρδο, έπεσε γέφυρα, κατολισθήσεις παντού, Η Παλική έχει πληγεί σφοδρά.","The_Georgios Κι όμως, έχει πάρα πολύ μεγάλες ζημιές. Κόπηκε η παραλιακή προς Φισκάρδο, έπεσε γέφυρα, κατολισθήσεις παντού, Η Παλική έχει πληγεί σφοδρά.",,,,the_georgios κι όμως έχει πάρα πολύ μεγάλες ζημιές κόπηκε η παραλιακή προς φισκάρδο έπεσε γέφυρα κατολισθήσεις παντού η παλική έχει πληγεί σφοδρά,0,TN
6111,tweet4430,X,0.0,2020-09-23 09:02:12,@regunus έχει φτάσει αυτός ο καιρός που φοράς μπουφάν το πρωί στο μηχανάκι και το μεσημέρι που γυρνάς σπίτι το ξεχνάς στη δουλειά.,regunus έχει φτάσει αυτός ο καιρός που φοράς μπουφάν το πρωί στο μηχανάκι και το μεσημέρι που γυρνάς σπίτι το ξεχνάς στη δουλειά.,,,,regunus έχει φτάσει αυτός ο καιρός που φοράς μπουφάν το πρωί στο μηχανάκι και το μεσημέρι που γυρνάς σπίτι το ξεχνάς στη δουλειά,0,TN
5057,tweet3376,X,0.0,2020-09-21 06:09:11,Καιρός: εξασθενεί η κακοκαιρία τη Δευτέρα https://t.co/elfN4Vdddf #Ant1news https://t.co/xTrDUGOsqK,Καιρός: εξασθενεί η κακοκαιρία τη Δευτέρα #Ant1news,,,,καιρός εξασθενεί η κακοκαιρία τη δευτέρα ant1news,0,TN
6375,tweet4694,X,0.0,2020-09-23 17:38:28,"🇬🇷 Due to extensive #rainfall caused by the Mediterranean hurricane #Ianos, many areas of Greece's Thessaly region have been flooded. EMS is monitoring and is delivering delineation and grading products to support @GSCP_GR.
🔗 https://t.co/3sxHl3CfCD | #EMSR465 https://t.co/zh4kXTnVHz","Λόγω της εκτεταμένης #Rainfall που προκλήθηκε από τον μεσογειακό τυφώνα #ianos, πολλές περιοχές της περιοχής Θεσσαλίας της Ελλάδας έχουν πλημμυρίσει. Το EMS παρακολουθεί και παρέχει προϊόντα οριοθέτησης και ταξινόμησης για την υποστήριξη @GSCP_GR. | #EMSR465",,,,λόγω της εκτεταμένης rainfall που προκλήθηκε από τον μεσογειακό τυφώνα ianos πολλές περιοχές της περιοχής θεσσαλίας της ελλάδας έχουν πλημμυρίσει το ems παρακολουθεί και παρέχει προϊόντα οριοθέτησης και ταξινόμησης για την υποστήριξη gscp_gr emsr465,0,TN
