ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
1826,tweet145,X,0.0,2020-09-16 19:08:14,"Η πανδημία του νέου κορωνοϊού επέφερε στην πόλη ζημίες ύψους 9 δισεκατομμυρίων δολαρίων στα έσοδα
https://t.co/C6EMXnKzp3",Η πανδημία του νέου κορωνοϊού επέφερε στην πόλη ζημίες ύψους 9 δισεκατομμυρίων δολαρίων στα έσοδα,,,,η πανδημία του νέου κορωνοϊού επέφερε στην πόλη ζημίες ύψους 9 δισεκατομμυρίων δολαρίων στα έσοδα,0
571,''2401805344499252798,instagram,1600537535.0,2020-09-19 17:45:35,#Repost @dimitrispj\n・・・\nMissed Vouliagmeni’s windy days\nGreat trainings with @tasos_panagiotidiss @adonisbougiouris \n📸 @vagelischimonas \n\n.\n.\n#vouliagmeninauticalclub #vouliagmenimylove #vouliagmeni #sailing #windy #ianos #champions #laser #lasersailing,#Repost @dimitrispj\n・・・\nΜου έλειψαν οι ανεμώδεις μέρες της Βουλιαγμένης\nΥπέροχες προπονήσεις με τους @tasos_panagiotidiss @adonisbougiouris \n📸 @vagelischimonas \n\n.\n.\ n#vouliagmeninauticalclub #vouliagmenimylove #vouliagmeni #sailing #windy #ianos #champions #laser #lasersailing,,,119799006_344649336726918_2164241799594337443_n.jpg,repost dimitrispj n nμου έλειψαν οι ανεμώδεις μέρες της βουλιαγμένης nυπέροχες προπονήσεις με τους tasos_panagiotidiss adonisbougiouris n vagelischimonas n n n n vouliagmeninauticalclub vouliagmenimylove vouliagmeni sailing windy ianos champions laser lasersailing,0
2501,tweet820,X,0.0,2020-09-18 00:49:56,"Ηλεία/Γαστούνη
#Ianos",Ηλεία/Γαστούνη#Ianos,,,,ηλεία γαστούνη ianos,0
3052,tweet1371,X,0.0,2020-09-18 15:12:26,Ξέρετε εσείς κανέναν που να χτυπήθηκε από τον Ιανό; #ianos,Ξέρετε εσείς κανέναν που να χτυπήθηκε από τον Ιανό; #ianos,,,,ξέρετε εσείς κανέναν που να χτυπήθηκε από τον ιανό ianos,0
5423,tweet3742,X,0.0,2020-09-21 19:13:56,@BlueSeaamalia @MegaTvOfficial Καιρος δεν ειναι;,BlueSeaamalia @MegaTvOfficial Καιρος δεν ειναι;,,,,blueseaamalia megatvofficial καιρος δεν ειναι,0
1033,''2401520417444891162,instagram,1600503564.0,2020-09-19 08:19:24,Έτοιμοι να βγούμε. Ως άλλα σαλιγκάρια🐌\n(ο καθρέφτης της @peteinaridespoina\nνα ενημερώσω ότι τα σπάει. Πέντε κιλά κάτω το λιγότερο!)\n.\n.\n.\n#life #love #happy #happygirl #ianos #rainyday #mood #goodvibes #photography #picoftheday #greecestagram,Έτοιμοι να βγούμε. Ως άλλα σαλιγκάρια\n(ο καθρέφτης της @peteinaridespoina\nνα ενημερώσω ότι τα σπάει. Πέντε κιλά κάτω το λιγότερο!)\n.\n.\n.\n#life #love #happy #happygirl #ianos #rainyday #mood #goodvibes #photography #picoftheday #greecestagram,,,119704009_122755046233756_5107074734773761293_n.jpg,έτοιμοι να βγούμε ως άλλα σαλιγκάρια n ο καθρέφτης της peteinaridespoina nνα ενημερώσω ότι τα σπάει πέντε κιλά κάτω το λιγότερο n n n n life love happy happygirl ianos rainyday mood goodvibes photography picoftheday greecestagram,0
3676,tweet1995,X,0.0,2020-09-19 09:09:03,Σταδιακή βελτίωση από το απόγευμα-Λίγα φαινόμενα την Κυριακή: Η πρόγνωση του καιρού από τον διευθυντή της ΕΜΥ Θοδωρή Κολυδά για το News 24/7. https://t.co/klBBEJ6W5W #καιρός #weather https://t.co/i9M5IEqsmY,Σταδιακή βελτίωση από το απόγευμα-Λίγα φαινόμενα την Κυριακή: Η πρόγνωση του καιρού από τον διευθυντή της ΕΜΥ Θοδωρή Κολυδά για το News 24/7. #καιρός #weather,,,,σταδιακή βελτίωση από το απόγευμα λίγα φαινόμενα την κυριακή η πρόγνωση του καιρού από τον διευθυντή της εμυ θοδωρή κολυδά για το news 24 7 καιρός weather,0
5801,tweet4120,X,0.0,2020-09-22 14:46:17,Αριστερή Παρέμβαση: «Δε φταίει ο κακός μας ο καιρός. Φταίνε οι προστάτες μας» https://t.co/LWQPuuSpxo,Αριστερή Παρέμβαση: «Δε φταίει ο κακός μας ο καιρός. Φταίνε οι προστάτες μας»,,,,αριστερή παρέμβαση δε φταίει ο κακός μας ο καιρός φταίνε οι προστάτες μας,0
2500,tweet819,X,0.0,2020-09-18 00:49:04,"Exciting stuff, let's just hope it's not gonna be destructive in Greece.. #medicane #ianos","Συναρπαστικά πράγματα, ας ελπίσουμε ότι δεν θα είναι καταστροφικό στην Ελλάδα. #Medicane #ianos",,,,συναρπαστικά πράγματα ας ελπίσουμε ότι δεν θα είναι καταστροφικό στην ελλάδα medicane ianos,0
2687,tweet1006,X,0.0,2020-09-18 09:44:39,Així estan quedan les Illes Jòniques durant el seu pas pel #medicane #Ianos #Cassilda 😰,Αυτός είναι ο τρόπος με τον οποίο τα ιοντικά νησιά παραμένουν κατά τη διάρκεια του πέρασμα τους από το #Medicane #ianos #Cassilda,,,,αυτός είναι ο τρόπος με τον οποίο τα ιοντικά νησιά παραμένουν κατά τη διάρκεια του πέρασμα τους από το medicane ianos cassilda,0
5565,tweet3884,X,0.0,2020-09-22 02:26:32,"Κατασκευή υποθαλάσσιου αγωγού Αίγινας - Αποζημίωση 1,5 εκ. ευρώ για «θετικές ζημιές» της αναδόχου εταιρείας https://t.co/9dFpWYAxTh","Κατασκευή υποθαλάσσιου αγωγού Αίγινας - Αποζημίωση 1,5 εκ. ευρώ για «θετικές ζημιές» της αναδόχου εταιρείας",,,,κατασκευή υποθαλάσσιου αγωγού αίγινας αποζημίωση 1 5 εκ ευρώ για θετικές ζημιές της αναδόχου εταιρείας,0
3841,tweet2160,X,0.0,2020-09-19 11:33:49,"Υπέροχη βροχερή Φθινοπωριάτικη καλημέρα σε όλους, ειδικά σε όσους δεν αρέσει αυτός ο λατρεμένος και ευεργετικός καιρός μετά από μήνες ξηρασίας. 🌧️🌂☔️⛈️","Υπέροχη βροχερή Φθινοπωριάτικη καλημέρα σε όλους, ειδικά σε όσους δεν αρέσει αυτός ο λατρεμένος και ευεργετικός καιρός μετά από μήνες ξηρασίας.",,,,υπέροχη βροχερή φθινοπωριάτικη καλημέρα σε όλους ειδικά σε όσους δεν αρέσει αυτός ο λατρεμένος και ευεργετικός καιρός μετά από μήνες ξηρασίας,0
1875,tweet194,X,0.0,2020-09-16 22:30:03,"Τον κώδωνα του κινδύνου για ζημιές από τον «Ιανό» έκρουσε ο Ν. Χαρδαλιάς – Πού θα χτυπήσει η κακοκαιρία, τι πρέπει να κάνουν οι πολίτες https://t.co/tlPsDU313M https://t.co/pQuLq3lEos","Τον κώδωνα του κινδύνου για ζημιές από τον «Ιανό» έκρουσε ο Ν. Χαρδαλιάς – Πού θα χτυπήσει η κακοκαιρία, τι πρέπει να κάνουν οι πολίτες",,,,τον κώδωνα του κινδύνου για ζημιές από τον ιανό έκρουσε ο ν χαρδαλιάς πού θα χτυπήσει η κακοκαιρία τι πρέπει να κάνουν οι πολίτες,0
6208,tweet4527,X,0.0,2020-09-23 12:11:02,"Δεν πρόλαβε να φτιάξει ο καιρός… νέα επιδείνωση, έκτακτο δελτίο της ΕΜΥ https://t.co/nWwM6aVfP0","Δεν πρόλαβε να φτιάξει ο καιρός… νέα επιδείνωση, έκτακτο δελτίο της ΕΜΥ",,,,δεν πρόλαβε να φτιάξει ο καιρός νέα επιδείνωση έκτακτο δελτίο της εμυ,0
6888,Flickr340,Flickr,,2020-10-13 16:58:58,"Low Key Landscapes - 
Sneaking in under the radar this year, summer gives way to autumn.

<a href=""https://ibriphoto.com/low-key"" rel=""noreferrer nofollow"">iBri Photo - Low Key Landscape Gallery</a>","Χαμηλά τοπία κλειδιών - που γλιστρούν κάτω από το ραντάρ φέτος, το καλοκαίρι δίνει τη θέση του στο φθινόπωρο.",50471006363,,50471006363.jpg,χαμηλά τοπία κλειδιών που γλιστρούν κάτω από το ραντάρ φέτος το καλοκαίρι δίνει τη θέση του στο φθινόπωρο,0
1330,''2401599373269219137,instagram,1600512976.0,2020-09-19 10:56:16,Κ Α Ρ Δ Ι Τ Σ Α\n•\n•\n•\n#karditsa #tribute #memories #city #lighttrails #picoftheday #photooftheday #athensvoice #instalifo #huffpostgram #CBViews #wonderful_places #beautifuldestinations #transfer_visions #ig_photobox  #photocontestgr #exclusive_shot #awesomeearthpix #bbctravel #lonelyplanet #hipgreece #bbctravel #travel_greece #vsco_greece #ig_greece #wu_greece #trulyamazingplaces #ianos #nightphotography #longexposure,"Κ α ρ δ Ι, τ α α α α. PhotoContestGr #Exclusive_Shot #AwesomeEarthpix #bbctravel #LonelyPlanet #HiPGreeCe #bbctravel #Travel_GreeCe #VSCO_GREECE #GREECE #WU_GREECE #TrulyAmazingPlaces #AnkyPhotography #LongePosure",,,119638720_335535371210677_6830786994074062120_n.jpg,κ α ρ δ ι τ α α α α photocontestgr exclusive_shot awesomeearthpix bbctravel lonelyplanet hipgreece bbctravel travel_greece vsco_greece greece wu_greece trulyamazingplaces ankyphotography longeposure,0
5540,tweet3859,X,0.0,2020-09-22 00:12:52,"-ο καιρός είναι πολύ χάλια σήμερα 
-ναι μου θυμίζει το χωριό μου 
-Αα τώρα που είπα χάλια, η Ραμόνα σε χαρακτήρισε χάλια προχθές αλλά δεν στο είπα  #BigBrotherGR https://t.co/9tPqS7e2Ue","ο καιρός είναι πολύ χάλια σήμερα -ναι μου θυμίζει το χωριό μου -Αα τώρα που είπα χάλια, η Ραμόνα σε χαρακτήρισε χάλια προχθές αλλά δεν στο είπα #BigBrotherGR",,,,ο καιρός είναι πολύ χάλια σήμερα ναι μου θυμίζει το χωριό μου αα τώρα που είπα χάλια η ραμόνα σε χαρακτήρισε χάλια προχθές αλλά δεν στο είπα bigbrothergr,0
