"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",,"scored_value"
4475,"tweet2794","X",0,"2020-09-20 09:30:13","Ρόδος - Καιρός Σήμερα. Η θερμοκρασία τώρα 25 °C (βαθμούς κελσίου ). Υγρασία 81 % . Ενημέρωση απο το https://t.co/rHz2QaR6zD #ρόδος #καιρός #ΡΟΔΙΑΚΗ #ενημέρωση #ειδησεις","Ρόδος - Καιρός Σήμερα. Η θερμοκρασία τώρα 25 °C (βαθμούς κελσίου ). Υγρασία 81 % . Ενημέρωση απο το #ρόδος #καιρός #ΡΟΔΙΑΚΗ #ενημέρωση #ειδησεις",,,,"ρόδος καιρός σήμερα η θερμοκρασία τώρα 25 c βαθμούς κελσίου υγρασία 81 ενημέρωση απο το ρόδος καιρός ροδιακη ενημέρωση ειδησεις",0,"TN",,0
4723,"tweet3042","X",0,"2020-09-20 14:36:00","Dwie osoby zginęły po uderzeniu cyklonu #Ianos w środkową Grecję
#wieszwięcej 

Zobacz więcej: https://t.co/XUne3VxY8m https://t.co/OzzA0m3shs","Δύο άνθρωποι πέθαναν μετά το χτύπημα του #IANOS Cyclone στην Κεντρική Ελλάδα #ξέρετε περισσότερα:",,,,"δύο άνθρωποι πέθαναν μετά το χτύπημα του ianos cyclone στην κεντρική ελλάδα ξέρετε περισσότερα",0,"TN",,0
4022,"tweet2341","X",0,"2020-09-19 15:32:28","στην λαμια εγιναν μεγαλες ζημιες απο τα ακραια καιρικα φιανομενα και τις πλυμμηρες .","στην λαμια εγιναν μεγαλες ζημιες απο τα ακραια καιρικα φιανομενα και τις πλυμμηρες .",,,,"στην λαμια εγιναν μεγαλες ζημιες απο τα ακραια καιρικα φιανομενα και τις πλυμμηρες",0,"TN",,0
448,"''2401466430309350005","instagram",1600497393,"2020-09-19 06:36:33","#σιντριβάνι #nature #ianos #cyclone #goodmorning","#σιντριβάνι #nature #ianos #cyclone #goodmorning",,,"119858690_738326723385186_8914728068884055305_n.jpg","σιντριβάνι nature ianos cyclone goodmorning",0,"TN",,0
835,"''2401037603979943708","instagram",1600446008,"2020-09-18 16:20:08","Περιμενοντας τον Ιανο..😂😂 #sky #ianos #medicane #skyporn #skylovers #clouds #photooftheday #athens #greece #september #peristeri #autumn #storm #instaphoto #photolovers #photography","ΠΕΛΙΝΟΝΤΑΤΑ ΤΟΥΣ ΑΝΑΝΟ.",,,"119718695_378930103124443_7039261989836991270_n.jpg","πελινοντατα τους ανανο",0,"TN",,0
7887,"YouTube530","YouTube",,"2020-09-17T10:17:19Z","Πού θα «χτυπήσει» ο «Ιανός» τις επόμενες μέρες | Μεσημεριανό Δελτίο Ειδήσεων 17/9/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Πού θα «χτυπήσει» ο «Ιανός» τις επόμενες μέρες | Μεσημεριανό Δελτίο Ειδήσεων ...","Πού θα «χτυπήσει» ο «Ιανός» τις επόμενες μέρες | Μεσημεριανό Δελτίο Ειδήσεων 17/9/2020 | OPEN TV Subscribe to OPEN: Πού θα «χτυπήσει» ο «Ιανός» τις επόμενες μέρες | Μεσημεριανό Δελτίο Ειδήσεων.","OYKjgrHUs3U",1,"na","πού θα χτυπήσει ο ιανός τις επόμενες μέρες μεσημεριανό δελτίο ειδήσεων 17 9 2020 open tv subscribe to open πού θα χτυπήσει ο ιανός τις επόμενες μέρες μεσημεριανό δελτίο ειδήσεων",0,"TN",,0
2570,"tweet889","X",0,"2020-09-18 08:10:27","Guten Morgen. Heute direkt der Blick auf #Udine / #Ianos. Das Zentrum liegt aktuell über Zakynthos, Wind und Regen haben es bis ans griechische Festland geschafft. weiß = Wolken, bunte Kreuze = Blitze, Zahlern = Böen in km/h /V https://t.co/ZIWYX39Pkv","Καλημέρα Σήμερα η άποψη του #Udine / #IANOS. Το κέντρο βρίσκεται πάνω από το Ζακύνθο, ο άνεμος και η βροχή έχουν φτάσει στην ηπειρωτική ελληνική ηπειρωτική χώρα. Λευκό = σύννεφα, πολύχρωμοι σταυροί = αναλαμπές, πληρωτές = ριπές σε km /h /v",,,,"καλημέρα σήμερα η άποψη του udine ianos το κέντρο βρίσκεται πάνω από το ζακύνθο ο άνεμος και η βροχή έχουν φτάσει στην ηπειρωτική ελληνική ηπειρωτική χώρα λευκό σύννεφα πολύχρωμοι σταυροί αναλαμπές πληρωτές ριπές σε km h v",0,"TN",,0
1334,"''2401005245780332123","instagram",1600442151,"2020-09-18 15:15:51","Να εδώ, περιμένοντας την καταιγίδα Ιανός. Μάθαμε ότι θα βρέξει βιβλία και είπαμε να βγούμε να μαζέψουνε μερικά με την «απόχη» μας 🤪 stay safe people! \n\n@ianos_gr @krommydaskostas @dioptrabooks #tennis #ianos #authors #stormiscoming #greece #staysafe #goofycouples #sports #outdoors #sportsclub #marinagioti","Να εδώ, περιμένοντας την καταιγίδα Ιανός. Μάθαμε ότι θα βρέξει βιβλία και είπαμε να βγούμε να μαζέψουνε μερικά με την «απόχη» μας stay safe people! \n\n@ianos_gr @krommydaskostas @dioptrabooks #tennis #ianos #authors #stormiscoming #greece #staysafe #goofycouples #sports #outdoors #sportsclub #marinagioti",,,"119638427_147070290398732_1368404474163631502_n.jpg","να εδω περιμε νοντας την καταιγι δα ιανο ς μα θαμε ο τι θα βρε ξει βιβλι α και ει παμε να βγου με να μαζε ψουνε μερικα με την απο χη μας stay safe people n n ianos_gr krommydaskostas dioptrabooks tennis ianos authors stormiscoming greece staysafe goofycouples sports outdoors sportsclub marinagioti",1,"TP",,1
4429,"tweet2748","X",0,"2020-09-20 08:25:48","Βελτιώνεται ο καιρός σήμερα - Οι βροχές και οι καταιγίδες του «Ιανού» περιορίζονται στην Κρήτη | mononews #mononewsGR https://t.co/gAu7I63aky","Βελτιώνεται ο καιρός σήμερα - Οι βροχές και οι καταιγίδες του «Ιανού» περιορίζονται στην Κρήτη | mononews #mononewsGR",,,,"βελτιώνεται ο καιρός σήμερα οι βροχές και οι καταιγίδες του ιανού περιορίζονται στην κρήτη mononews mononewsgr",0,"TN",,0
5557,"tweet3876","X",0,"2020-09-22 01:21:34","@inesmoonn 🤡🤡🤡🤡",,,,,"ίδιος",0,"TN","TRANSLATE PROPERLY",0
4959,"tweet3278","X",0,"2020-09-20 22:14:56","Θα σας λυπησω καποιους αλλα ανεξαρτητως κλιματικης αλλαγης ο Σπερχειος ξεχειλιζει δεκαετιες..οι ζημιές επαναλαμβανονται και τα αντιπλημμυρικα μονο υποσχεσεις... #πολιτική #Ελλάδα #Βουλη #ΙΑΝΟΣ #λαμια","Θα σας λυπησω καποιους αλλα ανεξαρτητως κλιματικης αλλαγης ο Σπερχειος ξεχειλιζει δεκαετιες.οι ζημιές επαναλαμβανονται και τα αντιπλημμυρικα μονο υποσχεσεις.#πολιτική #Ελλάδα #Βουλη #ΙΑΝΟΣ #λαμια",,,,"θα σας λυπησω καποιους αλλα ανεξαρτητως κλιματικης αλλαγης ο σπερχειος ξεχειλιζει δεκαετιες οι ζημιές επαναλαμβανονται και τα αντιπλημμυρικα μονο υποσχεσεις πολιτική ελλάδα βουλη ιανος λαμια",1,"FN",,0
5901,"tweet4220","X",0,"2020-09-22 20:13:13","Φθινοπωρινός καιρός αλλά όχι η διάθεση μας...
Η @katrinken και η παρέα της μας δίνουν ραναντεβού αύριο στις 9:50 στο #Eutixeite με πολλές εκπλήξεις.
#OPENtv #eisaiOPEN #MorningShow https://t.co/CUL6I7P5b2","Φθινοπωρινός καιρός αλλά όχι η διάθεση μας.Η @katrinken και η παρέα της μας δίνουν ραναντεβού αύριο στις 9:50 στο #Eutixeite με πολλές εκπλήξεις.#OPENtv #eisaiOPEN #MorningShow",,,,"φθινοπωρινός καιρός αλλά όχι η διάθεση μας η katrinken και η παρέα της μας δίνουν ραναντεβού αύριο στις 9 50 στο eutixeite με πολλές εκπλήξεις opentv eisaiopen morningshow",0,"TN",,0
6865,"Flickr317","Flickr",,"2020-10-30 16:15:12","Lances of light drive down from the clouds.

Lanzen aus Licht fahren aus den Wolken nieder.","Οι λόγχες του φωτός προς τα κάτω από τα σύννεφα.",50547942302,,"50547942302.jpg","οι λόγχες του φωτός προς τα κάτω από τα σύννεφα",0,"TN",,0
1198,"''2401780265818385193","instagram",1600534629,"2020-09-19 16:57:09","Beautiful sunset after two days rain from the Mediterranean cyclone Ianos 😍😍😍\n.\n.\n#kalogriabeach #westgreece #pelloponisos #ianos #ianoscyclone #stillsummer #sunset #nofilter","Όμορφο ηλιοβασίλεμα μετά από δύο ημέρες βροχή από το μεσογειακό κυκλώνα Ianos \ n.",,,"119661876_1733918316756361_1326481041444923712_n.jpg","όμορφο ηλιοβασίλεμα μετά από δύο ημέρες βροχή από το μεσογειακό κυκλώνα ianos n",0,"TN",,0
6033,"tweet4352","X",0,"2020-09-23 06:44:24","Καιρός: Έρχονται βροχές - #Χρησιμα - https://t.co/Jv4IKV2dFn https://t.co/4QYoErOaKr","Καιρός: Έρχονται βροχές - #Χρησιμα -",,,,"καιρός έρχονται βροχές χρησιμα",0,"TN",,0
2000,"tweet319","X",0,"2020-09-17 11:44:34","Víctor González (@gdvictorm) analiza el #medicane #Ianos, que no es 'otro más' 🌀 #Grecia se prepara para recibir un ciclón extraordinario. 
https://t.co/WMY2Dix3x7","Ο Víctor González (@gdvictorm) αναλύει το #Medicane #IANOS, το οποίο δεν είναι «άλλο» #GRECIA προετοιμάζεται να λάβει έναν έκτακτο κυκλώνα.",,,,"ο víctor gonzález gdvictorm αναλύει το medicane ianos το οποίο δεν είναι άλλο grecia προετοιμάζεται να λάβει έναν έκτακτο κυκλώνα",1,"FN","TRANSLATE PROPERLY",0
4616,"tweet2935","X",0,"2020-09-20 12:13:10","More than 5.000 houses have been damaged in Kefalonia, 3 people lost their lives, 2 are still missing, 942 people have been rescued and thousands still do not have electricity. Buildings and bridges have collapsed in many other places #Ianos","Περισσότεροι από 5.000 σπίτια έχουν υποστεί ζημιά στην Κεφαλονία, 3 άτομα έχασαν τη ζωή τους, 2 εξακολουθούν να λείπουν, 942 άτομα έχουν σωθεί και χιλιάδες εξακολουθούν να μην έχουν ηλεκτρική ενέργεια. Τα κτίρια και οι γέφυρες έχουν καταρρεύσει σε πολλά άλλα μέρη #ianos",,,,"περισσότεροι από 5 000 σπίτια έχουν υποστεί ζημιά στην κεφαλονία 3 άτομα έχασαν τη ζωή τους 2 εξακολουθούν να λείπουν 942 άτομα έχουν σωθεί και χιλιάδες εξακολουθούν να μην έχουν ηλεκτρική ενέργεια τα κτίρια και οι γέφυρες έχουν καταρρεύσει σε πολλά άλλα μέρη ianos",0,"FP",,1
4275,"tweet2594","X",0,"2020-09-19 22:11:11","Σε 20 εκατομ. ευρώ υπολογίζονται οι ζημιές από τη θεομηνία στη Μαγνησία
https://t.co/1smCFTREj7","Σε 20 εκατομ. ευρώ υπολογίζονται οι ζημιές από τη θεομηνία στη Μαγνησία",,,,"σε 20 εκατομ ευρώ υπολογίζονται οι ζημιές από τη θεομηνία στη μαγνησία",0,"TN",,0
