ID,source_id,source_type,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,SCORE,COMMENT
5103,tweet3422,X,Ζημιές καταγράφονται στην παραγωγή μήλων σε Δράκεια και Ζαγορά https://t.co/HbxnJ37mvD,Ζημιές καταγράφονται στην παραγωγή μήλων σε Δράκεια και Ζαγορά,,,,ζημιές καταγράφονται στην παραγωγή μήλων σε δράκεια και ζαγορά,1,TP,
6933,Flickr385,Flickr,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,50373164848,,50373164848.jpg,medicane ianos 2020 μεσογειακός τυφώνας,0,TN,
6307,tweet4626,X,Καιρός: Έκτακτο δελτίο καιρού σε ισχύ με καταιγίδες στο Ιόνιο - Όλοι οι χάρτες https://t.co/az33Z8E1Ol,Καιρός: Έκτακτο δελτίο καιρού σε ισχύ με καταιγίδες στο Ιόνιο - Όλοι οι χάρτες,,,,καιρός έκτακτο δελτίο καιρού σε ισχύ με καταιγίδες στο ιόνιο όλοι οι χάρτες,1,TP,
629,''2401843683351704325,instagram,#night #thoughts #afterthestorm #cyclone #ianos,#night #Thoughts #AfterThestorm #CyClone #IANOS,,,119782587_3354166597985990_6190374103709741870_n.jpg,night thoughts afterthestorm cyclone ianos,0,TN,
5434,tweet3753,X,Ο ΚΑΙΡΟΣ ΤΗΝ ΤΡΙΤΗ (22-09-2020): Γενικά αίθριος καιρός ενώ βαθμιαία θα σημειωθούν τοπικές βροχές &amp; μεμονωμένες καταιγίδες- Δείτε που… https://t.co/VaO6pQQk5h  @velopky @ellinikilisi,Ο ΚΑΙΡΟΣ ΤΗΝ ΤΡΙΤΗ (22-09-2020): Γενικά αίθριος καιρός ενώ βαθμιαία θα σημειωθούν τοπικές βροχές &amp; μεμονωμένες καταιγίδες- Δείτε που… @velopky @ellinikilisi,,,,ο καιρος την τριτη 22 09 2020 γενικά αίθριος καιρός ενώ βαθμιαία θα σημειωθούν τοπικές βροχές amp μεμονωμένες καταιγίδες δείτε που velopky ellinikilisi,0,TN,
7815,YouTube458,YouTube,Ο κυβερνητικός εκπρόσωπος Στέλιος Πέτσας για τον κυκλώνα Ιανό | Ώρα Ελλάδος 18/9/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Ο κυβερνητικός εκπρόσωπος Στέλιος Πέτσας για τον κυκλώνα Ιανό | Ώρα Ελλάδος ...,Ο κυβερνητικός εκπρόσωπος Στέλιος Πέτσας για τον κυκλώνα Ιανό | Ώρα Ελλάδος 18/9/2020 | OPEN TV Subscribe to OPEN: Ο κυβερνητικός εκπρόσωπος Στέλιος Πέτσας για τον κυκλώνα Ιανό | Ώρα Ελλάδος.,M4-SU7C9Jv0,1,na,ο κυβερνητικός εκπρόσωπος στέλιος πέτσας για τον κυκλώνα ιανό ώρα ελλάδος 18 9 2020 open tv subscribe to open ο κυβερνητικός εκπρόσωπος στέλιος πέτσας για τον κυκλώνα ιανό ώρα ελλάδος,1,TP,
1765,tweet84,X,"@severeweatherEU UK Met Office are suggesting it is called #Ianos 
https://t.co/aqlbRFAUSG
Who has named it Cassilda?",Το SeverEweathereu UK Met Office προτείνει ότι ονομάζεται #IANOS έχει ονομάσει Cassilda;,,,,το severeweathereu uk met office προτείνει ότι ονομάζεται ianos έχει ονομάσει cassilda,0,TN,*
4978,tweet3297,X,Ο καιρός για αύριο Δευτέρα 21 Σεπτεμβρίου https://t.co/MpkH8HjO8f,Ο καιρός για αύριο Δευτέρα 21 Σεπτεμβρίου,,,,ο καιρός για αύριο δευτέρα 21 σεπτεμβρίου,0,TN,
4624,tweet2943,X,"Όμορφα έληξε ένα από τα τελευταία, όπως δείχνει να το πηγαίνει ο καιρός, καλοκαιρινά Σαββατόβραδα, καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου, πλήρωσε αδρά όσους αποφάσισαν να https://t.co/1kgJ3HEFG5","Όμορφα έληξε ένα από τα τελευταία, όπως δείχνει να το πηγαίνει ο καιρός, καλοκαιρινά Σαββατόβραδα, καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου, πλήρωσε αδρά όσους αποφάσισαν να",,,,όμορφα έληξε ένα από τα τελευταία όπως δείχνει να το πηγαίνει ο καιρός καλοκαιρινά σαββατόβραδα καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου πλήρωσε αδρά όσους αποφάσισαν να,1,TP,
2405,tweet724,X,Une vue tout aussi spectaculaire du #medicane #Ianos au coucher du soleil. Le soleil rasant permet de distinguer les sommets convectifs les plus virulents. Rafales à 80 km/h pour le moment sur les îles grecques. Image sat @windyforecast https://t.co/AxY5Rpa53G,Μια εξίσου θεαματική άποψη του #Medica #IANOS στο ηλιοβασίλεμα. Ο ήλιος ξυρίσματος διακρίνει τις πιο μολυσματικές κορυφές. Οι ριπές στα 80 km/h προς το παρόν στα ελληνικά νησιά. Σάββατο @windyforecast εικόνα,,,,μια εξίσου θεαματική άποψη του medica ianos στο ηλιοβασίλεμα ο ήλιος ξυρίσματος διακρίνει τις πιο μολυσματικές κορυφές οι ριπές στα 80 km h προς το παρόν στα ελληνικά νησιά σάββατο windyforecast εικόνα,1,TP,
1414,''2400408266516818875,instagram,"#Ianos is showing signs of strengthening and organizing with winds of 90 kph (60 mph); #winds are expected to increase before landfall, and could reach hurricane-force (winds of 120 kph-75 mph or greater) on Friday when it reaches southern and western #Greece. \n\n#Seasurface temperatures are also currently running warmer in that part of the #Mediterranean, making it easier for the #storm to gain strength.\n\nAccording to #European Storm Forecasters \""a #cyclone of #hurricane strength will affect western Greece on Friday. This will cause extremely high #rainfall amounts of up to around 400 mm (1.3 inches) in some areas.\""\n\nWinds will also be a concern, especially if the system maintains strength, while slowing down, as some of the models suggest. Some models are forecasting the storm to have sustained winds of at least 125 kph (77 mph) with gusts of 180 kph (112 mph). Strong winds for a longer duration will result in more widespread hazards and damage. #hurricaneseason #hurricaneseason2020 #mediterranean #greek #yunanistan","Το #IANOS παρουσιάζει σημάδια ενίσχυσης και οργάνωσης με ανέμους 90 kmph (60 mph). #winds αναμένεται να αυξηθεί πριν από την ξηρά και θα μπορούσε να φτάσει τον τυφώνα-δύναμη (άνεμοι των 120 knph-75 mph ή μεγαλύτερη) την Παρασκευή όταν φτάσει στη νότια και τη δυτική #greece. Οι θερμοκρασίες της θάλασσας είναι επίσης θερμότερες σε αυτό το τμήμα της #MedIterranean, καθιστώντας ευκολότερη την #Storm να κερδίσει δύναμη. επηρεάζουν τη δυτική Ελλάδα την Παρασκευή. , όπως υποδηλώνουν ορισμένα από τα μοντέλα. Ορισμένα μοντέλα προβλέπουν ότι η καταιγίδα έχει διατηρήσει ανέμους τουλάχιστον 125 kmph (77 μίλια / ώρα) με ριπές 180 kmph (112 mph). Οι ισχυροί άνεμοι για μεγαλύτερη διάρκεια θα οδηγήσουν σε πιο διαδεδομένους κινδύνους και ζημιές. #hurricaneseason #hurricaneseason2020 #MedIterranean #greek #yunanistan",,,119597721_946365652542103_4101026530551186640_n.jpg,το ianos παρουσιάζει σημάδια ενίσχυσης και οργάνωσης με ανέμους 90 kmph 60 mph winds αναμένεται να αυξηθεί πριν από την ξηρά και θα μπορούσε να φτάσει τον τυφώνα δύναμη άνεμοι των 120 knph 75 mph ή μεγαλύτερη την παρασκευή όταν φτάσει στη νότια και τη δυτική greece οι θερμοκρασίες της θάλασσας είναι επίσης θερμότερες σε αυτό το τμήμα της mediterranean καθιστώντας ευκολότερη την storm να κερδίσει δύναμη επηρεάζουν τη δυτική ελλάδα την παρασκευή όπως υποδηλώνουν ορισμένα από τα μοντέλα ορισμένα μοντέλα προβλέπουν ότι η καταιγίδα έχει διατηρήσει ανέμους τουλάχιστον 125 kmph 77 μίλια ώρα με ριπές 180 kmph 112 mph οι ισχυροί άνεμοι για μεγαλύτερη διάρκεια θα οδηγήσουν σε πιο διαδεδομένους κινδύνους και ζημιές hurricaneseason hurricaneseason2020 mediterranean greek yunanistan,1,TP,
3582,tweet1901,X,@AracelyMndez14 Felicidades a ambos! Que la fuerza y la Ventura les acompañe siempre!,Aracelymndez14 Συγχαρητήρια και στα δύο! Μπορεί η δύναμη και η Ventura να τους συνοδεύουν πάντα!,,,,aracelymndez14 συγχαρητήρια και στα δύο μπορεί η δύναμη και η ventura να τους συνοδεύουν πάντα,0,TN,
8980,YouTube1623,YouTube,"Meet Janus (Ianos in Greek), colloquially known as a ""medicane,"" or Mediterranean hurricane. It's a non-tropical storm that formed ... Tropics Update: A &quot;medicane&quot;? Storm Ianos takes aim at Greece","Γνωρίστε τον Janus (Ianos in Greek), γνωστό ως ""Medicane"", ή μεσογειακό τυφώνα. Είναι μια μη τροπική καταιγίδα που σχηματίστηκε. Ενημέρωση τροπικών: A ""Medicane""? Η καταιγίδα Ianos στοχεύει στην Ελλάδα",zp9J-joMmzE,1,na,γνωρίστε τον janus ianos in greek γνωστό ως medicane ή μεσογειακό τυφώνα είναι μια μη τροπική καταιγίδα που σχηματίστηκε ενημέρωση τροπικών a medicane η καταιγίδα ianos στοχεύει στην ελλάδα,1,TP,
8835,YouTube1478,YouTube,Η κακοκαιρία στη Θεσσαλία και την Στερεά τις τελευταίες 12 ώρες.Video απο ραντάρ καιρου. ianos thessalia sterea,Η κακοκαιρία στη Θεσσαλία και την Στερεά τις τελευταίες 12 ώρες.Video απο ραντάρ καιρου. ianos thessalia sterea,u5AOas2vAu0,1,na,η κακοκαιρία στη θεσσαλία και την στερεά τις τελευταίες 12 ώρες video απο ραντάρ καιρου ianos thessalia sterea,1,TP,
2053,tweet372,X,@TheNimbus @AlexHildebrand_ Diese Animation von @eumetsat MSG Enhanced Natural Colour Satellitenbildern zeigt #Medicane #Ianos/#Udine/#Tulpar/#Cassilda über dem Ionischen Meer heute Vormittag. Graphics: https://t.co/VcWApIyc74. https://t.co/3FKdpQFVHB,Thenimbus @alexhildebrand_ Αυτό το animation του @eumetsat msg ενισχυμένες δορυφορικές εικόνες φυσικών χρωμάτων δείχνει#medicane#anos/#udine/#tulpar/#cassilda πάνω από την Ιόνια Θάλασσα σήμερα το πρωί. Γραφικά:,,,,thenimbus alexhildebrand_ αυτό το animation του eumetsat msg ενισχυμένες δορυφορικές εικόνες φυσικών χρωμάτων δείχνει medicane anos udine tulpar cassilda πάνω από την ιόνια θάλασσα σήμερα το πρωί γραφικά,1,TP,
